NAME	TITLE	SCORE	
AC007448.1		0.0	
MIR4803		0.0	
MIR4688		0.0	
AC114689.1		0.0	
MIR3688-1		0.0	
AC090457.1		0.0	
MIR4300		0.0	
MIR3180-4		0.0	
AC116003.1		0.0	
RN7SL713P		0.0	
AC007631.1		0.0	
MIR3689D2		0.0	
AC024267.2		0.0	
MIR3667		0.0	
MIR3928		0.0	
AC239859.4		0.0	
AC103987.2		0.0	
AC090403.1		0.0	
MIR4670		0.0	
MIR4762		0.0	
MIR3689B		0.0	
AC090616.2		0.0	
AC122129.2		0.0	
MTND1P15		0.0	
RN7SL665P		0.0	
MIR4305		0.0	
PDLIM1P3		0.0	
AC005552.1		0.0	
SNRPCP4		0.0	
AP005262.1		0.0	
RN7SL117P		0.0	
AC011120.1		0.0	
MIR4693		0.0	
MIR4716		0.0	
MIR4492		0.0	
AC103808.1		0.0	
MIR3168		0.0	
ANXA8L1		0.0	
LINC01916		0.0	
MIR4456		0.0	
AC096708.1		0.0	
CPDP1		0.0	
AC011840.4		0.0	
AC233702.3		0.0	
AP005208.1		0.0	
MIR3912		0.0	
RN7SL835P		0.0	
AP001496.1		0.0	
KIR3DP1		0.0	
LINC01893		0.0	
AC131274.1		0.0	
AC103949.1		0.0	
LINC01925		0.0	
AC087749.1		0.0	
MIR2467		0.0	
RN7SL657P		0.0	
SNORD55		0.0	
MIR3922		0.0	
MIR4433B		0.0	
AC090616.3		0.0	
MIR4694		0.0	
RN7SL644P		0.0	
MIR4801		0.0	
RN7SL448P		0.0	
MIR5186		0.0	
AC134978.1		0.0	
AP001020.1		0.0	
MIR4417		0.0	
MIR3660		0.0	
NOTCH2NL		0.0	
SNORA77B		0.0	
RN7SL602P		0.0	
MIR3134		0.0	
MIR3122		0.0	
MIR4425		0.0	
MIR4671		0.0	
RN7SL431P		0.0	
MIR5007		0.0	
AC090312.1		0.0	
MIR4465		0.0	
MIR3180-5		0.0	
MIR4736		0.0	
RN7SL491P		0.0	
MIR548AL		0.0	
MIR3913-1		0.0	
MIR548AP		0.0	
AC007448.2		0.0	
AC015818.4		0.0	
RN7SL718P		0.0	
MYH4		0.0	
MIR4283-1		0.0	
AC131274.2		0.0	
AC110603.1		0.0	
AC104982.2		0.0	
AP005433.1		0.0	
AC091170.1		0.0	
MIR4794		0.0	
AC096708.2		0.0	
MIR4656		0.0	
AP005062.1		0.0	
MIR5682		0.0	
MIR4714		0.0	
MIR4705		0.0	
RN7SL697P		0.0	
AC061975.4		0.0	
AC090283.1		0.0	
AC005544.1		0.0	
MIR4298		0.0	
MIR4650-2		0.0	
AC090616.4		0.0	
MIR3124		0.0	
RN7SL731P		0.0	
AP001180.3		0.0	
MIR3678		0.0	
MIR5692A2		0.0	
AC011474.1		0.0	
RN7SL596P		0.0	
MIR4778		0.0	
AC006270.2		0.0	
RN7SL25P		0.0	
MIR378B		0.0	
MIR5706		0.0	
AL359922.1		0.0	
AC008026.3		0.0	
SNORD95		0.0	
RN7SL793P		0.0	
AC015674.1		0.0	
MIR3162		0.0	
AC138761.2		0.0	
MIR4633		0.0	
AC090897.1		0.0	
MIR4529		0.0	
MIR4296		0.0	
MIR1254-2		0.0	
LINC00526		0.0	
AC009630.3		0.0	
MIR5692B		0.0	
RN7SL326P		0.0	
MIR4487		0.0	
AC117569.1		0.0	
MAPT-AS1		0.0	
RN7SL131P		0.0	
AC103808.2		0.0	
AP000897.1		0.0	
AC003687.1		0.0	
MIR3159		0.0	
MIR3173		0.0	
RN7SL290P		0.0	
MIR5588		0.0	
RN7SL592P		0.0	
MIR4755		0.0	
AC233702.4		0.0	
RN7SL732P		0.0	
MIR5591		0.0	
AC022903.1		0.0	
MIR4796		0.0	
PRKCA-AS1		0.0	
MIR4271		0.0	
AC100844.1		0.0	
AP001020.2		0.0	
MIR3152		0.0	
AC024614.1		0.0	
MIR5194		0.0	
MIR3171		0.0	
MIR4798		0.0	
AC126365.2		0.0	
AC098850.1		0.0	
MIR4285		0.0	
RN7SL204P		0.0	
MIR3140		0.0	
MIR4773-1		0.0	
AC015688.2		0.0	
AC067819.1		0.0	
MIR4255		0.0	
LINC01912		0.0	
AC018521.4		0.0	
MIR4752		0.0	
RN7SL217P		0.0	
MIR4504		0.0	
MIR3670-2		0.0	
AC022596.1		0.0	
MIR4638		0.0	
MIR4718		0.0	
AC069061.2		0.0	
MIR4511		0.0	
MIR4505		0.0	
MIR3689C		0.0	
MIR3924		0.0	
AC032019.1		0.0	
MIR3141		0.0	
MIR4295		0.0	
MIR4772		0.0	
AC098850.2		0.0	
RN7SL237P		0.0	
MIR3148		0.0	
AC004147.3		0.0	
MIR4771-1		0.0	
MIR5191		0.0	
MIR378C		0.0	
AC138761.3		0.0	
MIR3154		0.0	
MIR5571		0.0	
AC087749.2		0.0	
RN7SL468P		0.0	
MIR1273F		0.0	
VN1R71P		0.0	
AC119868.1		0.0	
MIR4310		0.0	
AC011933.2		0.0	
MIR5696		0.0	
DSG2-AS1		0.0	
AC068112.1		0.0	
AC087499.6		0.0	
AP005209.1		0.0	
RN7SL690P		0.0	
AP005901.2		0.0	
NOS2P4		0.0	
AC006141.1		0.0	
MIR3921		0.0	
MIR3616		0.0	
MIR5701-3		0.0	
MIR4494		0.0	
PRELID3BP3		0.0	
RN7SL525P		0.0	
AC022069.1		0.0	
AC015845.1		0.0	
RN7SL230P		0.0	
MIR378F		0.0	
AC131055.1		0.0	
RN7SL190P		0.0	
MIR4265		0.0	
SNORD3C		0.0	
MIR4474		0.0	
AC138761.4		0.0	
RN7SL440P		0.0	
AC131274.3		0.0	
MIR4789		0.0	
MIR4431		0.0	
RN7SL630P		0.0	
MIR4436B1		0.0	
AC015818.5		0.0	
AC015563.2		0.0	
MIR5691		0.0	
MIR5092		0.0	
AC005549.1		0.0	
MIR5089		0.0	
AC068512.1		0.0	
MIR4780		0.0	
MIR548W		0.0	
MIR4327		0.0	
MIR3160-1		0.0	
NCOR1P2		0.0	
MIR4792		0.0	
MIR1273E		0.0	
PMM2P1		0.0	
AC015688.3		0.0	
RN7SL622P		0.0	
MIR4765		0.0	
MIR4419B		0.0	
MIR3622B		0.0	
RN7SL664P		0.0	
MIR3691		0.0	
MIR4655		0.0	
MIR4484		0.0	
RN7SL246P		0.0	
RBM22P1		0.0	
MIR4510		0.0	
AC090774.2		0.0	
AC091027.1		0.0	
AC131274.4		0.0	
RN7SL200P		0.0	
AC011824.2		0.0	
AC004448.3		0.0	
AC016866.2		0.0	
MIR3190		0.0	
MIR5687		0.0	
AC124283.4		0.0	
MIR4301		0.0	
RN7SL451P		0.0	
MIR133A1HG		0.0	
MIR548AM		0.0	
MIR151B		0.0	
MIR5003		0.0	
MIR2681		0.0	
MIR4307		0.0	
RN7SL667P		0.0	
MIR4262		0.0	
AP005202.1		0.0	
MIR4790		0.0	
MIR4674		0.0	
AP001496.3		0.0	
MIR3923		0.0	
AL359922.2		0.0	
AC090772.2		0.0	
AC010761.3		0.0	
MIR4486		0.0	
MIR3684		0.0	
MIR4283-2		0.0	
AC090358.1		0.0	
AC103810.2		0.0	
AC079336.2		0.0	
MIR548AI		0.0	
MIR4699		0.0	
ABBA01006766.1		0.0	
SNORD84		0.0	
MIR3142		0.0	
AC114689.2		0.0	
MIR4472-1		0.0	
MIR4288		0.0	
MIR4446		0.0	
AP005263.1		0.0	
MIR4686		0.0	
RN7SL74P		0.0	
AC027575.1		0.0	
AC124066.1		0.0	
AC233702.5		0.0	
CLUHP6		0.0	
MIR3935		0.0	
MIR4770		0.0	
AC104996.1		0.0	
MIR4710		0.0	
ARGFXP2		0.0	
MIR548AD		0.0	
AC099850.2		0.0	
MIR3650		0.0	
MIR3195		0.0	
AP005059.2		0.0	
RN7SL847P		0.0	
MIR3118-2		0.0	
MIR548AB		0.0	
MIR4524B		0.0	
MIR3137		0.0	
AC079336.3		0.0	
MIR4291		0.0	
LINC01899		0.0	
AC004147.4		0.0	
MIR4493		0.0	
MIR4476		0.0	
MIR4682		0.0	
MIR3180-2		0.0	
LINC01908		0.0	
MIR4679-2		0.0	
MIR466		0.0	
AC012572.1		0.0	
MIR4252		0.0	
AC005244.2		0.0	
AC093484.3		0.0	
RSL24D1P9		0.0	
RN7SL656P		0.0	
MIR4261		0.0	
MIR4779		0.0	
MIR4459		0.0	
MIR4684		0.0	
MIR4652		0.0	
AC005909.1		0.0	
AC006441.2		0.0	
MIR4308		0.0	
MIR4447		0.0	
MIR3121		0.0	
AP005212.1		0.0	
RN7SL811P		0.0	
AC127024.3		0.0	
MIR4733		0.0	
AC005703.3		0.0	
AC026254.1		0.0	
MIR3672		0.0	
POLR3KP2		0.0	
MIR548AQ		0.0	
AC022655.2		0.0	
AP000915.2		0.0	
MIR4443		0.0	
AC091691.2		0.0	
RN7SL518P		0.0	
AC005304.2		0.0	
MIR3156-2		0.0	
MIR1269B		0.0	
MIR4435-1		0.0	
MIR4436A		0.0	
LINC01892		0.0	
MIR548V		0.0	
MIR4304		0.0	
AC114689.3		0.0	
RN7SL475P		0.0	
MIR3180-1		0.0	
MIR4421		0.0	
H3F3BP2		0.0	
AC011824.3		0.0	
AP005403.1		0.0	
AC217774.1		0.0	
LINC01903		0.0	
LINC01984		0.0	
MIR3918		0.0	
MIR1268B		0.0	
PIGPP4		0.0	
MIR3143		0.0	
AC138761.5		0.0	
MIR3978		0.0	
MIR5708		0.0	
MIR4756		0.0	
MIR3659		0.0	
MIR4471		0.0	
MIR4695		0.0	
AC011193.2		0.0	
MIR548AG2		0.0	
AC002094.2		0.0	
AC104564.5		0.0	
MIR3612		0.0	
AC090415.1		0.0	
MIR3929		0.0	
AC119868.2		0.0	
AC087399.1		0.0	
MIR548AK		0.0	
AC106037.2		0.0	
MIR3151		0.0	
MIR3690		0.0	
AC005544.2		0.0	
MIR548AJ1		0.0	
AC016382.1		0.0	
AP000894.3		0.0	
MIR4508		0.0	
RN7SL708P		0.0	
MIR4267		0.0	
RN7SL378P		0.0	
AC024614.2		0.0	
AC074143.1		0.0	
MIR4460		0.0	
MIR4774		0.0	
AC011824.4		0.0	
LARP7P3		0.0	
MIR548AE2		0.0	
AC027216.1		0.0	
AC023389.2		0.0	
MIR4681		0.0	
MIR3144		0.0	
RN7SL648P		0.0	
SNORA74C-1		0.0	
MIR4438		0.0	
RN7SL5P		0.0	
AC104984.3		0.0	
RN7SL339P		0.0	
MIR4427		0.0	
KYNUP2		0.0	
AC135178.3		0.0	
AC015878.1		0.0	
AC004147.5		0.0	
MIR3670-3		0.0	
RN7SL624P		0.0	
AC090415.2		0.0	
AC006441.3		0.0	
LINC01906		0.0	
AC015688.4		0.0	
MIR4330		0.0	
MIR3118-4		0.0	
AC005899.4		0.0	
MIR3907		0.0	
RN7SL300P		0.0	
MIR1273G		0.0	
FSBP		0.0	
EEF1E1-BLOC1S5		0.0	
MIR4422		0.0	
MIR548AG1		0.0	
MIR3123		0.0	
AC130289.1		0.0	
CCND3P2		0.0	
AC010761.5		0.0	
MIR548X		0.0	
AC100863.1		0.0	
AC024267.4		0.0	
MIR4276		0.0	
MIR4287		0.0	
MIR3689D1		0.0	
AL353996.1		0.0	
MIR5704		0.0	
MIR4495		0.0	
AC007923.2		0.0	
MIR3689A		0.0	
MIR4289		0.0	
MIR3914-1		0.0	
PDLIM1P2		0.0	
RN7SL73P		0.0	
AC060771.1		0.0	
RN7SL783P		0.0	
RN7SL311P		0.0	
RN7SL357P		0.0	
AC233263.1		0.0	
MIR4696		0.0	
RN7SL96P		0.0	
AP000919.2		0.0	
AC024267.5		0.0	
RN7SL543P		0.0	
MIR4280		0.0	
MIR5692C1		0.0	
AC125421.2		0.0	
MIR3146		0.0	
ARL2BPP1		0.0	
AC032019.2		0.0	
RN7SL577P		0.0	
LINC01387		0.0	
AC090312.2		0.0	
AC015878.2		0.0	
MIR4749		0.0	
MIR4445		0.0	
MIR4319		0.0	
AC217774.2		0.0	
MIR4266		0.0	
AC100830.3		0.0	
AP006587.6		0.0	
MIR4725		0.0	
AC074237.1		0.0	
MIR544B		0.0	
AC022809.1		0.0	
MIR4735		0.0	
AC011933.4		0.0	
MIR4519		0.0	
MIR5694		0.0	
AC069114.1		0.0	
AC091059.1		0.0	
AC109315.1		0.0	
MIR4488		0.0	
AC087393.3		0.0	
MIR4764		0.0	
AC103808.4		0.0	
MIR4309		0.0	
MIR548Z		0.0	
MIR3609		0.0	
MIR4509-2		0.0	
AC015818.7		0.0	
AC091178.2		0.0	
AP001011.1		0.0	
MIR4500		0.0	
MIR4771-2		0.0	
AP005202.2		0.0	
MIR5693		0.0	
MIR4432		0.0	
MIR5192		0.0	
MIR5700		0.0	
AC007431.2		0.0	
AC004408.1		0.0	
AC009831.2		0.0	
MIR4525		0.0	
MIR4440		0.0	
MIR4423		0.0	
AC068025.2		0.0	
ZNF415P1		0.0	
RN7SL366P		0.0	
MIR4759		0.0	
MIR4435-2		0.0	
MIR4533		0.0	
MIR4654		0.0	
MIR5190		0.0	
MIR5583-1		0.0	
AP001094.3		0.0	
MIR4711		0.0	
MIR3646		0.0	
AP005380.1		0.0	
RN7SL785P		0.0	
YWHAEP2		0.0	
RN7SL557P		0.0	
MIR3147		0.0	
AP001020.3		0.0	
MIR4666A		0.0	
AC025627.3		0.0	
MIR4282		0.0	
EIF4A3P1		0.0	
RN7SL804P		0.0	
RN7SL480P		0.0	
MIR5095		0.0	
MIR1260B		0.0	
MIR4661		0.0	
AC090506.1		0.0	
PNLIPRP2		0.0	
SS18L2P2		0.0	
AC005697.1		0.0	
MIR5589		0.0	
RN7SL371P		0.0	
MIR3156-3		0.0	
MIR3167		0.0	
AC036222.2		0.0	
MIR4323		0.0	
NPM1P2		0.0	
MIR5091		0.0	
MIR4279		0.0	
MIR4475		0.0	
AP005203.1		0.0	
MIR5096		0.0	
AC044873.1		0.0	
MIR4743		0.0	
AC135178.4		0.0	
AC015813.3		0.0	
MIR3180-3		0.0	
MIR3118-1		0.0	
MIR4518		0.0	
MIR5093		0.0	
AC007952.8		0.0	
RN7SL703P		0.0	
MIR5692A1		0.0	
MIR4293		0.0	
MIR3665		0.0	
MIR4503		0.0	
MIR4536-2		0.0	
MIR4281		0.0	
AC016383.1		0.0	
AC004477.2		0.0	
MIR4776-1		0.0	
LINC02074		0.0	
AC087499.7		0.0	
AC090774.3		0.0	
AC079915.1		0.0	
MIR5002		0.0	
MIR4273		0.0	
AP000919.3		0.0	
MIR3157		0.0	
AC005972.1		0.0	
MIR4636		0.0	
AC130289.2		0.0	
MIR4424		0.0	
RN7SL118P		0.0	
MIR4451		0.0	
MIR3163		0.0	
MIR4719		0.0	
TBC1D3P5		0.0	
MIR4264		0.0	
MIR4746		0.0	
RN7SL493P		0.0	
AC007923.3		0.0	
MIR3713		0.0	
AC019183.1		0.0	
MIR3179-3		0.0	
MIR4259		0.0	
AC021506.1		0.0	
MIR2392		0.0	
MIR3196		0.0	
AC233702.7		0.0	
RN7SL220P		0.0	
AP001180.5		0.0	
RN7SL616P		0.0	
MIR5197		0.0	
AC007922.3		0.0	
MIR4641		0.0	
AC138645.1		0.0	
AC055811.3		0.0	
MIR5681A		0.0	
RN7SL162P		0.0	
AC091132.3		0.0	
AL354674.1		0.0	
MIR3201		0.0	
MIR3934		0.0	
AP002478.2		0.0	
MIR3689F		0.0	
MIR4452		0.0	
MIR4268		0.0	
RAC1P1		0.0	
MIR4650-1		0.0	
MTCYBP13		0.0	
MIR4318		0.0	
MIR4706		0.0	
MIR3619		0.0	
AC005838.2		0.0	
MIR5701-1		0.0	
AC011195.1		0.0	
MIR4418		0.0	
MIR5579		0.0	
MIR4254		0.0	
MIR3166		0.0	
MIR4527		0.0	
MIR4478		0.0	
AC091027.2		0.0	
MIR4713		0.0	
AC037487.2		0.0	
AC079336.4		0.0	
LONRF2P1		0.0	
RN7SL176P		0.0	
MIR4703		0.0	
AC103808.5		0.0	
MIR3692		0.0	
MIR4642		0.0	
RN7SL202P		0.0	
MIR4299		0.0	
AC053481.4		0.0	
MIR3126		0.0	
MIR3908		0.0	
MIR3169		0.0	
AC007952.9		0.0	
MIR4739		0.0	
MIR4325		0.0	
AC233702.8		0.0	
MIR4274		0.0	
AC138761.6		0.0	
OR4K8P		0.0	
AC044840.1		0.0	
MIR3945		0.0	
MIR4490		0.0	
MIR4498		0.0	
MIR4437		0.0	
RN7SL14P		0.0	
GTF2IP6		0.0	
MIR4757		0.0	
MIR4708		0.0	
AC103808.6		0.0	
AC209154.1		0.0	
RN7SL524P		0.0	
MIR5680		0.0	
MIR3680-2		0.0	
MIR4464		0.0	
MIR3194		0.0	
AC137735.1		0.0	
AC015688.6		0.0	
AC116003.2		0.0	
AC011840.5		0.0	
MIR4646		0.0	
MIR4444-2		0.0	
MIR3663		0.0	
RN7SL7P		0.0	
MIR4419A		0.0	
AP005432.1		0.0	
AC087575.1		0.0	
MIR548H5		0.0	
MIR548AE1		0.0	
PPIAP57		0.0	
AP005901.4		0.0	
KPNA2P3		0.0	
MIR3689E		0.0	
RN7SL712P		0.0	
AC061975.6		0.0	
AC008088.1		0.0	
AC068254.1		0.0	
ITM2BP1		0.0	
MIR3910-1		0.0	
AC015688.7		0.0	
RN7SL408P		0.0	
AC132825.4		0.0	
MIR4535		0.0	
MIR4634		0.0	
AC005394.1		0.0	
AC005546.1		0.0	
AKR1B1P7		0.0	
AC027514.1		0.0	
AC005357.1		0.0	
SLC25A6P4		0.0	
MRPS5P4		0.0	
AC104984.5		0.0	
AC063949.2		0.0	
AC015818.8		0.0	
AC020905.1		0.0	
AC067852.1		0.0	
MRPL37P1		0.0	
AC093072.1		0.0	
AC090220.1		0.0	
AC023421.1		0.0	
OR4F8P		0.0	
AC092296.1		0.0	
AC006504.2		0.0	
AC022916.2		0.0	
POLR3GP2		0.0	
AC111182.1		0.0	
AC006538.2		0.0	
AC008507.2		0.0	
AC012615.2		0.0	
AC011456.1		0.0	
AC111170.1		0.0	
NTF6A		0.0	
AC067968.1		0.0	
AC011524.1		0.0	
TCF4-AS1		0.0	
AC011498.2		0.0	
AC015911.2		0.0	
AC005559.1		0.0	
AC105094.1		0.0	
E2F3P1		0.0	
AC040977.2		0.0	
AC008738.1		0.0	
AC090213.1		0.0	
AC018761.2		0.0	
NAGPA-AS1		0.0	
AC015911.3		0.0	
AC015818.9		0.0	
AC011507.1		0.0	
AC015802.2		0.0	
AL512605.2		0.0	
AC005789.1		0.0	
AC113137.1		0.0	
NTF6G		0.0	
AC090376.1		0.0	
TBC1D3P1-DHX40P1		0.0	
AC011990.1		0.0	
AC010327.1		0.0	
AF038458.1		0.0	
AC022148.2		0.0	
AP005264.2		0.0	
AC004490.1		0.0	
AC016588.1		0.0	
AC012615.3		0.0	
OR1AC1P		0.0	
AC011518.1		0.0	
AD000091.1		0.0	
AP005131.1		0.0	
AC005901.1		0.0	
AC005262.2		0.0	
AC067968.2		0.0	
AC006116.3		0.0	
AC012301.1		0.0	
AC005777.1		0.0	
OR1M4P		0.0	
CHMP1B-AS1		0.0	
AC022031.1		0.0	
AC245748.1		0.0	
AP002505.1		0.0	
AC007136.1		0.0	
AC026898.1		0.0	
AC245748.2		0.0	
ATP5MGP7		0.0	
TYMSP2		0.0	
AC023421.2		0.0	
AC091044.1		0.0	
AC091132.5		0.0	
AC090386.1		0.0	
LINC01782		0.0	
AC005884.1		0.0	
LINC01897		0.0	
AC018761.3		0.0	
AC040963.1		0.0	
AC005597.1		0.0	
WDR7-OT1		0.0	
AC005324.6		0.0	
AC005786.2		0.0	
AC012615.5		0.0	
HNRNPA3P16		0.0	
AC092067.1		0.0	
ZNF861P		0.0	
AC093074.1		0.0	
AC011524.2		0.0	
CYP4F10P		0.0	
AC008805.1		0.0	
AP005264.3		0.0	
LINC01255		0.0	
AC011444.2		0.0	
AC111170.2		0.0	
AC010776.1		0.0	
AC060766.2		0.0	
AC008770.3		0.0	
AC022031.2		0.0	
AP001542.2		0.0	
AC025048.3		0.0	
AC004637.1		0.0	
OR4G1P		0.0	
AC007673.1		0.0	
AC005702.1		0.0	
SNHG22		0.0	
AC006557.2		0.0	
AC002398.2		0.0	
BOLA3P2		0.0	
AC008687.1		0.0	
LINC01478		0.0	
AP000365.1		0.0	
AC100843.1		0.0	
EIF5AP3		0.0	
AC015911.5		0.0	
SH3GL1P3		0.0	
AC091151.1		0.0	
AC006557.3		0.0	
AC015911.6		0.0	
AP005131.2		0.0	
AC015911.7		0.0	
AP001017.1		0.0	
AC008649.2		0.0	
AC020897.1		0.0	
AC008569.1		0.0	
AC010928.1		0.0	
SMCO4P1		0.0	
AC004596.1		0.0	
AC090236.1		0.0	
AC006130.2		0.0	
AC006305.2		0.0	
AC010928.2		0.0	
AC090621.1		0.0	
TCF4-AS2		0.0	
AC005180.1		0.0	
AC011509.1		0.0	
AC008794.1		0.0	
AC011471.1		0.0	
AC005616.1		0.0	
LINC01928		0.0	
AC091135.1		0.0	
AC036176.2		0.0	
AC008798.1		0.0	
AC005786.3		0.0	
AC012309.2		0.0	
AL353997.3		0.0	
AC003070.2		0.0	
AC010649.1		0.0	
OR1AB1P		0.0	
AC004223.2		0.0	
AC092069.1		0.0	
AC006116.7		0.0	
AC011525.2		0.0	
APOC4		0.0	
AC005944.1		0.0	
ZNF571-AS1		0.0	
AC005771.1		0.0	
AC104996.3		0.0	
AC100843.2		0.0	
LINC01837		0.0	
AC008759.1		0.0	
AC100788.1		0.0	
AP005131.3		0.0	
AC005180.2		0.0	
AC010511.1		0.0	
ADAD1P2		0.0	
HMGN1P31		0.0	
LINC01855		0.0	
AC010733.2		0.0	
AC016168.1		0.0	
AC005702.2		0.0	
AP005131.4		0.0	
AC079466.2		0.0	
AC008805.2		0.0	
AC087685.1		0.0	
AP001109.1		0.0	
AC016168.2		0.0	
AC011474.3		0.0	
AC011472.3		0.0	
AC008738.3		0.0	
AC013290.1		0.0	
AC090241.1		0.0	
AC105224.1		0.0	
AC011446.2		0.0	
AC008794.2		0.0	
AC022966.1		0.0	
LINC01028		0.0	
AC003098.1		0.0	
SNX33P1		0.0	
AC008521.1		0.0	
AC245748.3		0.0	
AC087289.4		0.0	
AC007795.1		0.0	
AC004223.3		0.0	
AC005357.2		0.0	
AC118757.1		0.0	
AC104423.1		0.0	
AC005758.1		0.0	
CGB1		0.0	
AC067852.3		0.0	
BNIP3P16		0.0	
AC091198.1		0.0	
AP005264.4		0.0	
MAP1LC3P		0.0	
AC015961.1		0.0	
PPIAP56		0.0	
AC022098.2		0.0	
AC090227.2		0.0	
AC105105.3		0.0	
AC011921.2		0.0	
AC016590.2		0.0	
AC008991.2		0.0	
NTF6B		0.0	
AC090771.2		0.0	
AC010928.3		0.0	
KF456478.1		0.0	
AC010525.2		0.0	
LDLRAD4-AS1		0.0	
SHC1P2		0.0	
AP005131.5		0.0	
AC105227.1		0.0	
LUZP6		0.0	
AP005131.6		0.0	
AC104365.3		0.0	
EDDM13		0.0	
AC012433.1		0.0	
AC083760.1		0.0	
SRSF10P1		0.0	
AP002414.5		0.0	
AC011509.2		0.0	
AC012254.3		0.0	
AC008521.2		0.0	
LINC02565		0.0	
AC008738.5		0.0	
AC006305.3		0.0	
AP005264.5		0.0	
AL121989.1		0.0	
AC024592.3		0.0	
AC022916.3		0.0	
AC005329.2		0.0	
AC006557.4		0.0	
AC011478.1		0.0	
AC048380.1		0.0	
AC093567.1		0.0	
AC022726.1		0.0	
AC006504.6		0.0	
AC016182.1		0.0	
AP001120.3		0.0	
LINC01533		0.0	
AC021594.2		0.0	
AC022916.4		0.0	
AC015936.2		0.0	
AC100775.1		0.0	
AC018761.4		0.0	
WBP1LP11		0.0	
AP001120.4		0.0	
NRBF2P1		0.0	
MAN1A2P1		0.0	
AC008655.1		0.0	
AL031666.2		0.0	
AC063977.1		0.0	
OR10B1P		0.0	
AC010605.1		0.0	
SSX4		0.0	
OR4G4P		0.0	
AC007228.1		0.0	
AL158151.3		0.0	
AC007785.2		0.0	
AC067969.1		0.0	
TOP1P1		0.0	
OR5AH1P		0.0	
AC006539.2		0.0	
BNIP3P30		0.0	
AC016885.3		0.0	
ZNF725P		0.0	
CYP2G2P		0.0	
AC003005.1		0.0	
AC008687.2		0.0	
AC008761.1		0.0	
AC073539.2		0.0	
AC010336.3		0.0	
AC003002.1		0.0	
VN1R91P		0.0	
AC010336.4		0.0	
AC005176.1		0.0	
AC092364.1		0.0	
AC008392.1		0.0	
AC010503.1		0.0	
AC020915.2		0.0	
AC010503.2		0.0	
AC114786.4		0.0	
AC008040.5		0.0	
OPN1MW		0.0	
EEF1A1P7		0.0	
AC008743.1		0.0	
TCP11X1		0.0	
IGFL1P2		0.0	
AC123912.2		0.0	
AIRN		0.0	
AC003005.2		0.0	
SIGLEC29P		0.0	
VN1R78P		0.0	
AC006547.3		0.0	
AC022145.1		0.0	
AC008764.3		0.0	
LINC01872		0.0	
SCGB1C2		0.0	
BNIP3P25		0.0	
AC008739.1		0.0	
BNIP3P23		0.0	
L34079.1		0.0	
AC010325.2		0.0	
AC011473.1		0.0	
MTCO3P42		0.0	
AC008763.2		0.0	
AC006115.2		0.0	
AC073544.1		0.0	
AC078899.2		0.0	
AC008403.1		0.0	
BNIP3P38		0.0	
AC011462.2		0.0	
LINC01862		0.0	
FO681491.1		0.0	
AC018755.2		0.0	
AC020909.2		0.0	
AC060814.3		0.0	
VN1R88P		0.0	
AC005339.1		0.0	
AC100781.1		0.0	
LINC01966		0.0	
AC243960.4		0.0	
AC011467.2		0.0	
AC008749.1		0.0	
AC063977.3		0.0	
AC073539.3		0.0	
AC011497.1		0.0	
AL353803.5		0.0	
AC092316.1		0.0	
AC078899.3		0.0	
TEX13A		0.0	
AC011495.2		0.0	
AC006486.1		0.0	
CTAG1A		0.0	
AC063977.4		0.0	
AL589863.1		0.0	
WBP1LP6		0.0	
AC008687.5		0.0	
AC016586.1		0.0	
AC011495.3		0.0	
COX6CP7		0.0	
AC011494.1		0.0	
AC008750.6		0.0	
BNIP3P33		0.0	
AC020922.2		0.0	
MTCO3P39		0.0	
AC011473.2		0.0	
AC010503.3		0.0	
AL365205.2		0.0	
AC020914.1		0.0	
VN1R90P		0.0	
AC008537.1		0.0	
AC106774.4		0.0	
AC114797.1		0.0	
AC007193.1		0.0	
AC011467.3		0.0	
BNIP3P32		0.0	
AC243967.2		0.0	
OR7A1P		0.0	
AC020914.2		0.0	
AC092070.1		0.0	
SIGLEC31P		0.0	
AC020909.3		0.0	
AC008758.5		0.0	
AC022150.1		0.0	
AC010620.1		0.0	
PLCE1-AS1		0.0	
VN1R92P		0.0	
AC012616.1		0.0	
CT45A1		0.0	
AL772155.3		0.0	
AC068020.1		0.0	
SIGLEC26P		0.0	
AC119751.7		0.0	
AC005253.2		0.0	
AC020908.2		0.0	
SPANXN2		0.0	
CDC42EP3P1		0.0	
FAM236B		0.0	
VN1R82P		0.0	
AC008622.1		0.0	
AC063977.5		0.0	
MTRNR2L12		0.0	
AC016629.1		0.0	
AC010319.2		0.0	
LINC01838		0.0	
AC008554.1		0.0	
AC010319.3		0.0	
BNIP3P18		0.0	
AC010328.3		0.0	
AC008764.5		0.0	
CT45A3		0.0	
AC012313.7		0.0	
AC092329.1		0.0	
SIGLEC28P		0.0	
AC007192.2		0.0	
AC007193.3		0.0	
BNIP3P13		0.0	
AC011443.1		0.0	
AC011452.1		0.0	
AC020914.3		0.0	
AC011500.1		0.0	
AL445223.1		0.0	
AC003973.1		0.0	
AC008751.2		0.0	
AC010615.4		0.0	
AC008894.2		0.0	
SIGLEC21P		0.0	
AC024603.1		0.0	
DNAJC19P2		0.0	
AC245036.5		0.0	
AC244505.7		0.0	
AC092070.3		0.0	
AC093503.2		0.0	
AC010463.1		0.0	
AC011467.5		0.0	
AC243960.5		0.0	
LINC01233		0.0	
